{'feature': [6, 0, 1, 150464.0, 75232.0, 1193, 42, 1, 1, 1, 10, 1, 0, 0, 0, 351], 'label': 1}
{'feature': [10, 0, 3, 1317990.0, 439330.0, 1119, 37, 0, 0, 0, 55, 1, 0, 0, 0, 584], 'label': 1}
{'feature': [2, 0, 5, 2092737.0, 418547.4, 1558, 49, 0, 0, 0, 55, 1, 0, 0, 0, 544], 'label': 1}
{'feature': [1, 0, 3, 1846328.0, 615442.6666666666, 1065, 36, 0, 0, 0, 55, 1, 0, 0, 0, 508], 'label': 1}
{'feature': [1, 0, 1, 489600.0, 244800.0, 616, 37, 1, 0, 0, 36, 13, 1, 0, 0, 488], 'label': 1}
{'feature': [1, 0, 4, 1338753.0, 334688.25, 1103, 36, 0, 0, 0, 32, 13, 0, 0, 0, 475], 'label': 1}
{'feature': [2, 0, 2, 604093.0, 302046.5, 1166, 34, 1, 1, 1, 19, 12, 0, 0, 0, 234], 'label': 1}
{'feature': [1, 0, 2, 1219925.0, 609962.5, 1234, 39, 0, 0, 0, 19, 12, 0, 0, 0, 644], 'label': 1}
{'feature': [2, 0, 4, 3049247.0, 762311.75, 1663, 42, 0, 0, 0, 19, 12, 0, 0, 1, 598], 'label': 1}
{'feature': [1, 0, 1, 514311.0, 514311.0, 1635, 83, 0, 1, 1, 34, 1, 0, 0, 0, 127], 'label': 1}
{'feature': [1, 0, 3, 1863582.0, 621194.0, 354, 46, 0, 1, 0, 16, 15, 0, 0, 0, 453], 'label': 1}
{'feature': [0, 0, 2, 1159766.0, 386588.6666666667, 1104, 36, 0, 0, 0, 26, 15, 2, 0, 0, 750], 'label': 1}
{'feature': [0, 0, 0, 179.0, 179.0, 536, 72, 0, 0, 1, 26, 15, 0, 0, 0, 220], 'label': 1}
{'feature': [1, 0, 3, 724089.0, 144817.8, 1676, 89, 0, 0, 0, 5, 21, 0, 0, 0, 552], 'label': 1}
{'feature': [2, 0, 2, 1101661.0, 367220.3333333333, 1277, 25, 0, 0, 0, 18, 3, 0, 0, 0, 444], 'label': 1}
{'feature': [1, 0, 1, 357539.0, 357539.0, 4637, 31, 1, 0, 0, 5, 3, 1, 0, 0, 441], 'label': 1}
{'feature': [5, 0, 4, 2216528.0, 554132.0, 811, 50, 1, 0, 0, 34, 3, 0, 0, 1, 673], 'label': 1}
{'feature': [4, 0, 1, 64501.0, 32250.5, 777, 67, 0, 0, 0, 10, 3, 0, 0, 0, 261], 'label': 1}
{'feature': [4, 0, 2, 1220307.0, 406769.0, 1339, 78, 0, 0, 0, 83, 3, 0, 0, 1, 514], 'label': 1}
{'feature': [1, 0, 1, 987284.0, 987284.0, 500, 47, 0, 0, 1, 9, 3, 0, 0, 0, 298], 'label': 1}
{'feature': [0, 0, 2, 608176.0, 121635.2, 651, 75, 0, 0, 0, 27, 3, 1, 0, 0, 600], 'label': 1}
{'feature': [2, 0, 2, 1029803.0, 514901.5, 2301, 48, 1, 0, 0, 27, 3, 0, 0, 0, 411], 'label': 1}
{'feature': [2, 0, 3, 584209.0, 194736.33333333334, 252, 67, 1, 1, 1, 27, 3, 0, 0, 0, 106], 'label': 1}
{'feature': [1, 0, 3, 2064848.0, 688282.6666666666, 1318, 20, 0, 0, 0, 64, 3, 2, 0, 0, 332], 'label': 1}
{'feature': [2, 0, 2, 1354377.0, 677188.5, 898, 49, 0, 0, 0, 64, 3, 0, 0, 0, 520], 'label': 1}
{'feature': [3, 0, 1, 357648.0, 178824.0, 692, 53, 1, 0, 1, 25, 3, 0, 0, 0, 172], 'label': 1}
{'feature': [1, 0, 3, 933540.0, 311180.0, 2648, 18, 0, 0, 0, 13, 3, 0, 0, 1, 568], 'label': 1}
{'feature': [2, 0, 2, 1757886.0, 878943.0, 2169, 33, 1, 0, 0, 3, 3, 0, 0, 1, 668], 'label': 1}
{'feature': [2, 0, 3, 928895.0, 309631.6666666667, 2029, 39, 0, 0, 0, 95, 3, 0, 0, 1, 262], 'label': 1}
{'feature': [2, 0, 3, 608060.0, 202686.66666666666, 398, 17, 0, 0, 1, 2, 3, 0, 0, 0, 274], 'label': 1}
{'feature': [5, 2, 1, 890784.0, 890784.0, 823, 39, 0, 0, 0, 129, 3, 0, 0, 0, 584], 'label': 1}
{'feature': [3, 0, 1, 890784.0, 890784.0, 574, 46, 0, 0, 0, 129, 3, 0, 0, 0, 484], 'label': 1}
{'feature': [7, 0, 3, 481097.0, 160365.66666666666, 2188, 28, 0, 0, 0, 14, 4, 0, 0, 0, 507], 'label': 1}
